           9          51   4.73730612      -1.74478233    
           9          52   4.97971439      -1.84585130    
           9          53   5.23604298      -1.95267224    
           9          54   5.50708437      -2.06557870    
           9          55   5.79368067      -2.18492389    
           9          56   6.09671926      -2.31108093    
           9          57   6.41714144      -2.44444585    
           9          58   6.75594139      -2.58543849    
           9          59   7.11417294      -2.73450255    
           9          60   7.49295187      -2.89210939    
           9          61   7.89345551      -3.05875683    
           9          62   8.31693172      -3.23497462    
           9          63   8.76470280      -3.42132449    
           9          64   9.23816395      -3.61840034    
           9          65   9.73879528      -3.82683468    
          10           1  0.951994658      -6.67088572E-03
          10           2  0.953684330      -1.95917059E-02
          10           3  0.957014382      -3.25626619E-02
          10           4  0.961986005      -4.56218272E-02
          10           5  0.968604386      -5.88094629E-02
          10           6  0.976878464      -7.21678659E-02
          10           7  0.986822188      -8.57409686E-02
          10           8  0.998455763      -9.95741487E-02
          10           9   1.01180577     -0.113714039    
          10          10   1.02690458     -0.128208309    
          10          11   1.04379153     -0.143105716    
          10          12   1.06251204     -0.158456102    
          10          13   1.08311784     -0.174310505    
          10          14   1.10566819     -0.190721408    
          10          15   1.13022792     -0.207742557    
          10          16   1.15686953     -0.225429565    
          10          17   1.18567193     -0.243839726    
          10          18   1.21672118     -0.263032347    
          10          19   1.25011110     -0.283069074    
          10          20   1.28594255     -0.304013848    
          10          21   1.32432437     -0.325933069    
          10          22   1.36537325     -0.348896176    
          10          23   1.40921485     -0.372975737    
          10          24   1.45598304     -0.398247480    
          10          25   1.50582063     -0.424790561    
          10          26   1.55888081     -0.452688068    
          10          27   1.61532581     -0.482027054    
          10          28   1.67532909     -0.512899041    
          10          29   1.73907495     -0.545399904    
          10          30   1.80675840     -0.579630613    
          10          31   1.87858784     -0.615697503    
          10          32   1.95478368     -0.653712213    
          10          33   2.03557968     -0.693792045    
          10          34   2.12122393     -0.736061275    
          10          35   2.21197963     -0.780650556    
          10          36   2.30812502     -0.827697277    
          10          37   2.40995502     -0.877346933    
          10          38   2.51778340     -0.929752648    
          10          39   2.63194108     -0.985076129    
          10          40   2.75277853      -1.04348791    
          10          41   2.88066721      -1.10516846    
          10          42   3.01600027      -1.17030787    
          10          43   3.15919352      -1.23910725    
          10          44   3.31068850      -1.31177938    
          10          45   3.47095013      -1.38854849    
          10          46   3.64047194      -1.46965182    
          10          47   3.81977630      -1.55534065    
          10          48   4.00941610      -1.64587986    
          10          49   4.20997572      -1.74155045    
          10          50   4.42207336      -1.84264886    
          10          51   4.64636612      -1.94948983    
          10          52   4.88354683      -2.06240582    
          10          53   5.13434601      -2.18174744    
          10          54   5.39954138      -2.30788803    
          10          55   5.67995501      -2.44122124    
          10          56   5.97645521      -2.58216524    
          10          57   6.28996277      -2.73116159    
          10          58   6.62145185      -2.88867831    
          10          59   6.97195244      -3.05521250    
          10          60   7.34255362      -3.23128986    
          10          61   7.73440981      -3.41746759    
          10          62   8.14874268      -3.61433649    
          10          63   8.58684254      -3.82252336    
          10          64   9.05007648      -4.04269266    
          10          65   9.53989315      -4.27555084    
          11           1  0.940960646      -8.14962294E-03
          11           2  0.942690074      -2.23235097E-02
          11           3  0.946004570      -3.65586355E-02
          11           4  0.950907469      -5.08977920E-02
          11           5  0.957406044      -6.53855726E-02
          11           6  0.965511203      -8.00682902E-02
          11           7  0.975238204      -9.49938521E-02
          11           8  0.986608744     -0.110211596    
          11           9  0.999649167     -0.125772208    
          11          10   1.01439261     -0.141727567    
          11          11   1.03087783     -0.158130869    
          11          12   1.04914987     -0.175036520    
          11          13   1.06925964     -0.192500383    
          11          14   1.09126484     -0.210579857    
          11          15   1.11522949     -0.229333982    
          11          16   1.14122427     -0.248823747    
          11          17   1.16932631     -0.269112080    
          11          18   1.19962001     -0.290264338    
          11          19   1.23219621     -0.312348127    
          11          20   1.26715410     -0.335433871    
          11          21   1.30459988     -0.359594673    
          11          22   1.34464741     -0.384907216    
          11          23   1.38741887     -0.411451101    
          11          24   1.43304515     -0.439309835    
          11          25   1.48166609     -0.468570769    
          11          26   1.53343010     -0.499325275    
          11          27   1.58849645     -0.531669378    
          11          28   1.64703429     -0.565703988    
          11          29   1.70922267     -0.601534665    
          11          30   1.77525294     -0.639272809    
          11          31   1.84532762     -0.679035425    
          11          32   1.91966176     -0.720945597    
          11          33   1.99848378     -0.765133142    
          11          34   2.08203530     -0.811734617    
          11          35   2.17057323     -0.860893905    
          11          36   2.26436949     -0.912762761    
          11          37   2.36371183     -0.967501402    
          11          38   2.46890521      -1.02527857    
          11          39   2.58027315      -1.08627295    
          11          40   2.69815779      -1.15067220    
          11          41   2.82292128      -1.21867526    
          11          42   2.95494628      -1.29049158    
          11          43   3.09463978      -1.36634326    
          11          44   3.24243188      -1.44646454    
          11          45   3.39877677      -1.53110290    
          11          46   3.56415462      -1.62051988    
          11          47   3.73907590      -1.71499193    
          11          48   3.92407942      -1.81481123    
          11          49   4.11973572      -1.92028856    
          11          50   4.32664824      -2.03174973    
          11          51   4.54545689      -2.14954138    
          11          52   4.77683592      -2.27403069    
          11          53   5.02150154      -2.40560436    
          11          54   5.28021193      -2.54467368    
          11          55   5.55376577      -2.69167209    
          11          56   5.84301329      -2.84706092    
          11          57   6.14885139      -3.01132679    
          11          58   6.47222900      -3.18498707    
          11          59   6.81415176      -3.36858773    
          11          60   7.17568207      -3.56270814    
          11          61   7.55794668      -3.76796412    
          11          62   7.96213484      -3.98500586    
          11          63   8.38950634      -4.21452427    
          11          64   8.84139538      -4.45725155    
